person_id,education_tier,highest_level
/p/SAZwHwQFOg4AHgwJFw==,1.0,bachelors
/p/SAZwHwQFOgIABQsUGTE=,4.0,bachelors
/p/SAZwHwQFOgMOAQc=,5.0,bachelors
/p/SAZwHwQFOgQOAwEVDw==,1.0,phd
/p/SAZwHwQFOhoGAwQLEjA=,3.0,masters
/p/SAZwHwQFOhsGAwICBA==,5.0,bachelors
/p/SAZwHwQFOhsAAwI=,5.0,bachelors
/p/SAZwHwQFOhAGCA==,5.0,phd
/p/SAZwHwQFCw0bBToGGDsRExgKBjAAAThGb0E=,3.0,bachelors
/p/SAZwHwQFCw0bBToFBD4QDQ4cNx8FOgM=,3.0,phd
/p/SAZwHwQFCw0bBToEHjYRDw==,2.0,bachelors
/p/SAZwHwQFCw0bBToDHzwcFQ4X,1.0,high_school
/p/SAZwHwQFCw0bBToCFDoGFQ==,4.0,bachelors
/p/SAZwHwQFCw0bBToAHzMREg==,2.0,masters
/p/SAZwHwQFCw0bBToUAjYRPhsADAofFgIY,1.0,masters
/p/SAZwHwQFCwEbBToLEyoaBg==,4.0,associates
/p/SAZwHwQFCxEwCQwEHisREw==,2.0,bachelors
/p/SAZwHwQFCxEwBQQQHQ==,5.0,masters
/p/SAZwHwQFETcOAwECBCwbDzRVWFg=,1.0,bachelors
/p/SAZwHwQFETcLBAYMHzEHDgU=,2.0,bachelors
/p/SAZwHwQFETcYDAkTEy0H,3.0,phd
/p/SAZwHwQFETcYAgoD,1.0,bachelors
/p/SAZwHwQZFhwGAzoBBDoQEwIOGxwCCw==,4.0,masters
/p/SAZwHwQdOhgdBAYC,5.0,masters
/p/SAZwHwQdDAYwDxcIGz0REw==,5.0,masters
/p/SAZwHwQdDAYwDxAOKW9EUA==,1.0,bachelors
/p/SAZwHwQdDAYwDgQLGj4cAAU=,5.0,high_school
/p/SAZwHwQdDAYwCQwEHToaEg==,4.0,bachelors
/p/SAZwHwQdDAYwCwoLEyYrUVlV,3.0,bachelors
/p/SAZwHwQdDAYwCgQSAjcdBBk=,3.0,masters
/p/SAZwHwQdDAYwBQQVAiU=,4.0,masters
/p/SAZwHwQdDAYwBwoJEyw=,3.0,phd
/p/SAZwHwQdDAYwBxADHzwR,2.0,masters
/p/SAZwHwQdDAYwBgwJBToYDQo=,2.0,masters
/p/SAZwHwQdDAYwAQwSKW9GUA==,3.0,masters
/p/SAZwHwQdDAYwAwAUBQ==,4.0,masters
/p/SAZwHwQdDAYwAjoEGTEaDhk=,3.0,bachelors
/p/SAZwHwQdDAYwAjoMFzER,5.0,masters
/p/SAZwHwQdDAYwHggOAjcDCAgON19dVA==,2.0,bachelors
/p/SAZwHwQdDAYwHgoGBDoHPltVWg==,5.0,bachelors
/p/SAZwHwQdDAYwHhEIGDo=,1.0,phd
/p/SAZwHwQdDAYwHhICEys=,3.0,bachelors
/p/SAZwHwQdDAYwHhwUAi0bDA==,3.0,phd
/p/SAZwHwQdDAYwGRcOEzIHFRkE,2.0,bachelors
/p/SAZwHwQdDAYwGgwLGjoG,3.0,phd
/p/SAZwHwQdDAYwFBAJ,1.0,bachelors
/p/SAZwHwYKCQkDCBEUGQAGAAAEHQ==,2.0,associates
/p/SAZwHwkKCQ0LMg0SBSwRCAU=,2.0,bachelors
/p/SAZwHwkKCQ0LMg4PFzMVBzQVADAJ,3.0,masters
/p/SAZwHwkCHw0dMg4PFzsREwI=,5.0,bachelors
/p/SAZwHwgOFwkBMg0GBCsN,4.0,masters
/p/SAZwHwgHABEwHhAKGzoGEg==,1.0,bachelors
/p/SAZwHwgHCQEOAzoIKT0GCAoMBg==,1.0,masters
/p/SAZwHwgGOg8AHwgUEzE=,2.0,phd
/p/SAZwHwgGOgQABgoe,2.0,phd
/p/SAZwHwgGOgUOHwECBA==,3.0,masters
/p/SAZwHwgGOh8KBBYUKW9EUw==,2.0,masters
/p/SAZwHwgGOh8GAQkOFzIHPhkcHA==,2.0,bachelors
/p/SAZwHwgGBw0dAQAeKTAHAwQXBgoADAsFKxEIBQ==,1.0,bachelors
/p/SAZwHwgGBw0dAQwCKTwRExkKBgoyDwM=,1.0,bachelors
/p/SAZwHwgGBw0dARw4EToABg4L,1.0,phd
/p/SAZwHwgGCAEKMg4IEy8EBAc=,3.0,masters
/p/SAZwHwgFAhsDCBw4BAAXCQILNwIyATgbPRU+GBUBAQg6FAMtEwQECw==,2.0,bachelors
/p/SAZwHwgZBAYwDwQUAjAYAA==,4.0,associates
/p/SAZwHwgdDAYwGwQVETcREg4=,1.0,masters
/p/SAZwHw0KEBswAAQfHzIdDQIEBjAaAAATMRET,4.0,masters
/p/SAZwHw4BDDcGAxELEzQbBw4X,2.0,bachelors
/p/SAZwHw4GBAQwBhAUHj4YEwoP,1.0,phd
/p/SAZwHw4GBAQwHgwJETcrUVtU,2.0,high_school
/p/SAZwHw4FFwkLMgoMGj4=,3.0,bachelors
/p/SAZwHw4FFhwOAxEOGAAYAA8SDQYD,3.0,masters
/p/SAZwHw4FFhwOAxEOGDAHPggNCRsXDBQCOgYGAgod,1.0,phd
/p/SAZwHxMCFjcIDAkC,1.0,masters
/p/SAZwHxMCFjcHCAsVHzQHBAU=,1.0,masters
/p/SAZwHxMCFjcfDBECGg==,2.0,phd
/p/SAZwHxMCFgAwHzoMBDYHCQUEBg==,3.0,phd
/p/SAZwHxMCFgAwHjoMBDYHCQUEBg==,4.0,bachelors
/p/SAZwHxMCFgABDDoRKTEVBQ4JBA4=,4.0,phd
/p/SAZwHxMCFhwOHRY4HT4GDwIRARw=,3.0,masters
/p/SAZwHxMCFhwKCAs4BDoNDwQJDBw=,4.0,phd
/p/SAZwHxMCFhwKAzoLEzorUVtW,5.0,masters
/p/SAZwHxMCFhwGBwQJKS8BChgMCzAdDTgS,5.0,masters
/p/SAZwHxMCFhwACzoDEwAHEQIADwoBAAIE,4.0,bachelors
/p/SAZwHxMRHBsVGQoBKTQBCwoSCQ==,3.0,bachelors
/p/SAZwHxIOCwEOMg4IGz4GDh0EN19dVA==,5.0,masters
/p/SAZwHxQJBDcDDAsA,5.0,phd
/p/SAZwHxQHEAYGMgECAD4aABkEEQ4DBA==,2.0,masters
/p/SAZwHxQGBBowBgoRAD4YCA==,5.0,phd
/p/SAZwHxQGBBowHRcGFDcVFQ==,3.0,associates
/p/SAZwHxQGBBowHwQJET4GAAEEBg==,3.0,bachelors
/p/SAZwHxQFOgAaDAsAKW9EUA==,4.0,phd
/p/SAZwHxQFBAQwDAcPHywcBAA=,1.0,phd
/p/SAZwHxQZETcBAhMGHQ==,2.0,associates
/p/SAZwHxQZETcfCBECBCwRDw==,1.0,bachelors
/p/SAZwHxQZETcYAhcMGz4a,1.0,masters
/p/SAZwHxQZETcVBAAAGjoG,1.0,masters
/p/SAZwHxQYDQkDMgcPFysAAAgNCR0HAAI=,2.0,phd
/p/SAZwHxQYDQkDMhcGHA==,2.0,bachelors
/p/SAZwHxYKDh0wAhISBSo=,3.0,bachelors
/p/SAZwHxgHADcMAgoMEw==,4.0,phd
/p/SAZwHxgHADcDBDpXRms=,1.0,bachelors
/p/SAZwHxgHADcBAhIGHQBEUVo=,2.0,bachelors
/p/SAZwHxgHADcdAgkBHzET,4.0,masters
/p/SAZwGAAAFgACDAs4HT4fCgIXCQMM,5.0,masters
/p/SAZwGAAGBxoAHjoABDYTDhkKGAAYCQgF,1.0,masters
/p/SAZwGAAFBg0wGQAFFyY=,5.0,masters
/p/SAZwGAAFBg0DAhE4EToYABgVGgYIEQ==,5.0,high_school
/p/SAZwGAAFAREwGQoTHg==,2.0,phd
/p/SAZwGAAZBDccBAsOFS0bEQIcCQA=,3.0,masters
/p/SAZwGAAZFxEwDBAAAywACAU6GAcyAQ==,3.0,phd
/p/SAZwGAAZFxEwDwATAjYaDg==,1.0,high_school
/p/SAZwGAAZFxEwDwoEHQ==,2.0,bachelors
/p/SAZwGAAZFxEwCwAOGD0REww=,5.0,bachelors
/p/SAZwGAAZFxEwBRAVAj4QDg==,1.0,bachelors
/p/SAZwGAAZFxEwBwoRFzEbFwIG,2.0,high_school
/p/SAZwGAAZFxEwAQQBBD4aAgMM,2.0,phd
/p/SAZwGAAZFxEwHgYPAT4GFRE6WF9b,4.0,masters
/p/SAZwGAAZFjcLDAkAFz4GBQ==,5.0,phd
/p/SAZwGAAZFjcKHwwEKTwVEwcWGwAD,1.0,masters
/p/SAZwGAAZFjcJBAsM,1.0,masters
/p/SAZwGAAZFjcFAg0GGAASEwICGxsMAQ==,3.0,associates
/p/SAZwGAAZFjcDBAsDBSsGPgY6WF9c,1.0,bachelors
/p/SAZwGAAZFjcDGAsDKTEdBAcWDQE=,4.0,bachelors
/p/SAZwGAAZFjcCAgkLEy0=,1.0,masters
/p/SAZwGAAYFg0wDwwVHQAbDQ4WDQE=,5.0,phd
/p/SAZwGAAYHwQAMhEGBA==,2.0,phd
/p/SAZwGAAeFwkwDwoUATAGFQM6ChoODQIE,1.0,bachelors
/p/SAZwGAAeFwkwHggOAjcrUVtW,4.0,high_school
/p/SAZwGAAeFwkwGwwTFzMRPltVWQ==,1.0,bachelors
/p/SAZwGAAeFwkwGgQLHToGPhsNNws=,5.0,masters
/p/SAZwGAAeFw0DMhIOEjoG,1.0,masters
/p/SAZwGAAeFw0BMgcGHToGPgoVBwEZAA==,5.0,phd
/p/SAZwGAAeFw0BMgYIBDERDQc6GAcyATg=,4.0,masters
/p/SAZwGAAeFw0BDgA4BCoWCAU6WF9c,5.0,bachelors
/p/SAZwGAAeFw0BDgA4AT4AFRkQGw==,4.0,phd
/p/SAZwGAAeFw0BGToBEzcG,1.0,phd
/p/SAZwGAAeFw0BGToBHywXCQ4XNwIJ,1.0,bachelors
/p/SAZwGAAeFw0BGToPHy0HAgM=,3.0,masters
/p/SAZwGAAeFw0BGToKGSoGBA==,1.0,phd
/p/SAZwGAAeFw0BGToJHzEaCA==,2.0,phd
/p/SAZwGAAeFw0BGToXGjoaBB8=,1.0,bachelors
/p/SAZwGAAeFw0BGToWAz4AEw4DCQgIFg==,3.0,masters
/p/SAZwGAAeFw0BGToVHykdBBkA,4.0,phd
/p/SAZwGAAeFw0BGQwSKSwbCAgE,3.0,masters
/p/SAZwGAAeFwEwARAOHQ==,1.0,masters
/p/SAZwGAAeFwEKMgcVGSga,4.0,associates
/p/SAZwGAAeFwEKMg0GAjcVFgocNxgMCwA=,1.0,bachelors
/p/SAZwGAAeFwEKMggEFT4GFQUAEQ==,2.0,masters
/p/SAZwGAAcFw0BDgA4FDMVFR86GAcyAQ==,3.0,phd
/p/SAZwGAAcFw0BDgA4FDAXCg==,1.0,bachelors
/p/SAZwGAAcFw0BDgA4EC0dFRE=,5.0,bachelors
/p/SAZwGAAcFw0BDgA4ET4aBBgNCQMECwAXMg==,1.0,associates
/p/SAZwGAAcFw0BDgA4HjoHFQ4X,3.0,bachelors
/p/SAZwGAAcFw0BDgA4HT4EDQoL,5.0,bachelors
/p/SAZwGAAcFw0BDgA4GjodEh4XDQ==,4.0,phd
/p/SAZwGAAcFw0BDgA4GzYYDQ4XNwIJ,4.0,masters
/p/SAZwGAAcFw0BDgA4BT4ACAU=,2.0,phd
/p/SAZwGAQKDTcHBAsTGTE=,5.0,bachelors
/p/SAZwGAQKCwwdAjoUFTcYDh8RCwcMEAIE,4.0,bachelors
/p/SAZwGAQKCwwdAjoREysXCQ4X,3.0,phd
/p/SAZwGAQOOgsHCAs=,3.0,phd
/p/SAZwGAQOOg8dCAAJEwBEUV4=,2.0,masters
/p/SAZwGAQOOgAKAwECBCwbDzQIDA==,3.0,masters
/p/SAZwGAQOOgAACwMKFzE=,1.0,phd
/p/SAZwGAQOOgQOMgMVFzEXBA==,5.0,high_school
/p/SAZwGAQOOgQOCxcGGDwR,4.0,masters
/p/SAZwGAQOOgUMAQQSETcYCAU=,5.0,phd
/p/SAZwGAQOOhoAHgAJAjcVDTRVWF4=,5.0,masters
/p/SAZwGAQOFwcCMhYCET4Y,2.0,masters
/p/SAZwGAQCCQkwGgQLHToGPhsNNws=,1.0,bachelors
/p/SAZwGAQFOgMaAwwJ,3.0,bachelors
/p/SAZwGAQFBDccDg0IGi8E,2.0,bachelors
/p/SAZwGAQFCwkdGToFKTET,5.0,masters
/p/SAZwGAQFCwkdGToUKS0=,4.0,associates
/p/SAZwGAQEOgsHDAcGGDEREjQBDTAPBAsFPhc=,3.0,associates
/p/SAZwGAQEOgAOHxcOBTAa,1.0,masters
/p/SAZwGAQEOgAKMgMGGA==,5.0,masters
/p/SAZwGAQECwkdCToFFysABBkWBwEyDwM=,1.0,masters
/p/SAZwGAQECwkdCToTAzMdEQoL,1.0,masters
/p/SAZwGAQZChEwBQoIEg==,1.0,masters
/p/SAZwGAQYOg8dDAsT,4.0,masters
/p/SAZwGAQYCQ0WMgAEFTMREg==,1.0,masters
/p/SAZwGAQYCQEKMhYOGikREw==,2.0,bachelors
/p/SAZwGAQYCQEKMhYXGTAG,4.0,masters
/p/SAZwGAQdOgMHDBYOBQ==,1.0,phd
/p/SAZwGAQcDBswChcSFDoG,1.0,high_school
/p/SAZwGAgKCw8wDhcIAQ==,2.0,bachelors
/p/SAZwGAgJABobFDoBGS0RDAoLNx8FOgM=,2.0,bachelors
/p/SAZwGAgPDAkwDwoLGj4=,5.0,masters
/p/SAZwGAgMBAYIMh8PFzET,5.0,bachelors
/p/SAZwGAgHCQkwHToXFzY=,4.0,masters
/p/SAZwGAgGDAYwAQw=,3.0,masters
/p/SAZwGAgFAgsHCAs4HTAaBjQVADAJ,3.0,bachelors
/p/SAZwGAgEFzcMDBcKGTErEQM6DA==,3.0,bachelors
/p/SAZwGAgEFzcIAgkGGA==,3.0,bachelors
/p/SAZwGAgEFzcHDAEGBTcdAAU=,1.0,masters
/p/SAZwGAgEFzcCDA4DFywd,3.0,masters
/p/SAZwGAgZBAYwDxcCGDEREw==,3.0,phd
/p/SAZwGAgZCgYwHgQKBD4=,4.0,masters
/p/SAZwGAgYBDcHBAYMBQ==,4.0,phd
/p/SAZwGAgYBDcDDAMLEyoG,5.0,high_school
/p/SAZwGAgYBDcCDBEUAyYVDAo=,4.0,masters
/p/SAZwGAgYBDcACgkCBT0NPhkKCwcM,3.0,masters
/p/SAZwGAgYBDceGAQVAjoGDAoL,3.0,bachelors
/p/SAZwGAgROhsHCBUPEy0Q,1.0,phd
/p/SAZwGA0OEgEcMggEGj4BBgMJAQE=,1.0,bachelors
/p/SAZwGA0EHAwwGQQFFA==,1.0,bachelors
/p/SAZwGA4CBjcdDA8NGSo=,3.0,phd
/p/SAZwGA4CFjcFCAQJKT0GAA8cN19dVA==,1.0,masters
/p/SAZwGA4GABsHMhYPFzc=,1.0,masters
/p/SAZwGA4fEQEKMgkOEz0YCAUC,4.0,masters
/p/SAZwGA4eOgQOAwIC,3.0,bachelors
/p/SAZwGA4eOgQOGhcCGDwR,1.0,masters
/p/SAZwGA4eOhIKAQk4Rm9F,2.0,masters
/p/SAZwGA4eDBswAQQJETo=,2.0,masters
/p/SAZwGA4eDBswAAAVFTYREw==,5.0,masters
/p/SAZwGA4eDBswHhECHzEWBBkC,1.0,bachelors
/p/SAZwGA4eDBsGDAsGKSwVDw8AGhw=,5.0,phd
/p/SAZwGBQIOgQODhcIHyc=,2.0,bachelors
/p/SAZwGBQIBDcdAhYUHw==,1.0,phd
/p/SAZwGBQIBDcWCBYSBj4ACQoINwsMCw4TMytRW1Q=,3.0,masters
/p/SAZwGBQIBBswCwAVGD4aBQ4fNw0fDAsaOgA=,4.0,phd
/p/SAZwGBQIBBswCgoVET4aAgMMCQE=,2.0,masters
/p/SAZwGBQIBBswGwwJHzET,2.0,masters
/p/SAZwGBQIDAkBAjoKFy0GAA0DAQEE,2.0,masters
/p/SAZwGBQPEwEIMgcLGTIFFwIWHA==,3.0,bachelors
/p/SAZwGBQCFjcLGBYUFzE=,5.0,masters
/p/SAZwGBQCFjcICAsCBDA=,4.0,masters
/p/SAZwGBQCFjcCDAsdFzEbPltVWQ==,1.0,masters
/p/SAZwGBQABDcMCAkOKQ==,2.0,masters
/p/SAZwGBQABDcLGAgGGDwdAg==,1.0,phd
/p/SAZwGBQABDcfCAYGAD4G,2.0,masters
/p/SAZwGBQABBswDwwCAT4YBQ==,3.0,phd
/p/SAZwGBQABBswCxcOEzsRDAoLBg==,2.0,masters
/p/SAZwGBQAADcNDBcVGSg=,3.0,bachelors
/p/SAZwGBQAADcICAwAEy0=,1.0,bachelors
/p/SAZwGBQAADcDCAwJHzETBBk=,1.0,masters
/p/SAZwGBQAADcCDBIUAg==,2.0,bachelors
/p/SAZwGBQAADcBDAMVFzsV,5.0,masters
/p/SAZwGBQAADcAGgAJ,2.0,phd
/p/SAZwGBQAADcfBBETGz4aPltVWw==,1.0,phd
/p/SAZwGBQAADccDg0IEzESBAcBDR0=,1.0,bachelors
/p/SAZwGBQAADccAQAKGTE=,4.0,masters
/p/SAZwGBQAADcYHwoFGjoDEgAM,3.0,masters
/p/SAZwGBQfHzcJHwAOAj4T,2.0,bachelors
/p/SAZwGBgFCzcDBBA=,3.0,phd
/p/SAZwGT4KCQQKAzoJGS0ACRkQGDAdDQMpOQYSCA==,2.0,masters
/p/SAZwGT4JFwEOAzoLFzsaBBk=,1.0,phd
/p/SAZwGT4IOlhfXA==,1.0,masters
/p/SAZwGT4fOgodCB8IADwHCAA=,3.0,phd
/p/SAZwGQA0CTcfHwwKEysrEQM6DA==,5.0,masters
/p/SAZwGQAKFxwKAzoAGTAHEg4LGw==,3.0,bachelors
/p/SAZwGQAKFxwKAzoMAzYeCjQVADAJ,1.0,bachelors
/p/SAZwGQAKFxwKAzodATYAEg4XBAACEQ==,3.0,bachelors
/p/SAZwGQAIDA0FMgIJHz4QBAA=,1.0,phd
/p/SAZwGQAIDg0BFwwCKTsrEwITCQMy,5.0,bachelors
/p/SAZwGQAPBAYwDBMGEjcVDwI6WF9c,2.0,masters
/p/SAZwGQAPDR0wAAQJAjoaAA==,5.0,masters
/p/SAZwGQAMCx0cMgkSGDsZABkO,2.0,phd
/p/SAZwGQAMCx0cMhY4EjoGAw4XDw==,1.0,masters
/p/SAZwGQAMCx0cMhIOFDoGBg==,3.0,phd
/p/SAZwGQADAA0cBToNFzYa,1.0,masters
/p/SAZwGQADABsHMhYPFzcrUVtU,4.0,phd
/p/SAZwGQADCB0LMg0GBw==,1.0,bachelors
/p/SAZwGQACOgkBBToDFzA=,2.0,masters
/p/SAZwGQACDgkwAQkIBDoaEjQCHQMMEQ4=,5.0,masters
/p/SAZwGQAAFhECMg0IBDYaDh0=,1.0,associates
/p/SAZwGQAHBAsHBDoBAzMYBBk=,4.0,associates
/p/SAZwGQAHBgcDADoQEzYGPhsNNws=,1.0,bachelors
/p/SAZwGQAHDAMwBg0GGA==,1.0,associates
/p/SAZwGQAGBAwAGDoTGSoGBA==,1.0,masters
/p/SAZwGQAFBAoaMhEIHSoaAAwE,5.0,phd
/p/SAZwGQAFDBsHMg4IAjcVEwI=,1.0,masters
/p/SAZwGQAFCjcGFAAV,2.0,masters
/p/SAZwGQAFCgIwAAQLHjAAEwo=,5.0,bachelors
/p/SAZwGQAFFgEwHg0GHgBEUVg=,4.0,masters
/p/SAZwGQAFEDcEBQAVFwBEUVo=,2.0,masters
/p/SAZwGQAFEA0DMgQVBCoSAB8=,1.0,phd
/p/SAZwGQAFEA0DMhcSHyUrAAcBDR0IAhIfPg==,1.0,masters
/p/SAZwGQAZBjcOAwEVEzoHEg4L,5.0,masters
/p/SAZwGQAZBjcOAwICGjAaBA==,5.0,phd
/p/SAZwGQAZBjcOGBYTHzE=,3.0,phd
/p/SAZwGQAZBjcNAQQdDw==,1.0,masters
/p/SAZwGQAZBjcJMgcVEzgVEjQHCQwFFg==,2.0,bachelors
/p/SAZwGQAZBjcIDBcGFDoQCAoL,1.0,masters
/p/SAZwGQAZBjcICAwAEy0=,4.0,bachelors
/p/SAZwGQAZBjcIFAoJESYbEgI6WF9c,4.0,masters
/p/SAZwGQAZBjcFAgsGBQ==,4.0,masters
/p/SAZwGQAZBjcDMgQJEi0RBBgWDQE=,1.0,high_school
/p/SAZwGQAZBjcDBAsDGDoG,3.0,bachelors
/p/SAZwGQAZBjcCDAwLFzEQ,1.0,phd
/p/SAZwGQAZBjcCDBEPHzoB,3.0,masters
/p/SAZwGQAZBjcfAhcGAg==,3.0,associates
/p/SAZwGQAZBjcdDAsDGTMECQ==,3.0,associates
/p/SAZwGQAZBjccAAwTHgBEUV4=,2.0,phd
/p/SAZwGQAZBjcYBAkLEz0RBAA6BAoABA4E,1.0,bachelors
/p/SAZwGQAZBg0DMgcGBC0REwo=,2.0,phd
/p/SAZwGQAZBg0DDDoKFyoHPhsNNws=,3.0,bachelors
/p/SAZwGQAZBg0DAjoEGSoACAUNBzAAAQ==,2.0,bachelors
/p/SAZwGQAZBgEOMgsGADocPgYB,2.0,bachelors
/p/SAZwGQAZBgEKMhcCHzMYGA==,1.0,bachelors
/p/SAZwGQAZBgEBMhUOGj4GGw==,3.0,masters
/p/SAZwGQAZBgcwDBcKEzEA,5.0,masters
/p/SAZwGQAZBgcwDgQXBjoYDQILAQ==,4.0,masters
/p/SAZwGQAZBgcwCgQVFTYV,3.0,masters
/p/SAZwGQAZBgcwBAQJGDAaBA==,1.0,masters
/p/SAZwGQAZBgcwAAwLGjoG,1.0,masters
/p/SAZwGQAZBgcwGwQJKTsRPgkAGggF,3.0,phd
/p/SAZwGQAZBgcwGwQJKTcbDgwBCQMICA==,4.0,bachelors
/p/SAZwGQAZBgccMhICAisGBAIGAA==,3.0,phd
/p/SAZwGQAZBh0cMgEGADYH,1.0,bachelors
/p/SAZwGQAZBh0cMgAJEToaBA==,2.0,phd
/p/SAZwGQAZBh0cMgM4FDARCQY=,3.0,bachelors
/p/SAZwGQAZBh0cMggeEy0H,2.0,masters
/p/SAZwGQAZAAMwHhAEHj4OBB0WAwY=,1.0,bachelors
/p/SAZwGQAZDAkwCwAOHDArBgQIDRw=,2.0,bachelors
/p/SAZwGQAZDAkwGwwEAjAGCAo6DBofBAkpLQ==,2.0,bachelors
/p/SAZwGQAZDAkCMgsGEDYXGA==,3.0,masters
/p/SAZwGQAZDA0wGgoLEg==,1.0,phd
/p/SAZwGQAZDA0DMgALGjYaBhgABg==,4.0,masters
/p/SAZwGQAZDAIKMgkCBSsREwMQARwyFQ8pOw==,4.0,associates
/p/SAZwGQAZDAYOMgYIGjo=,2.0,phd
/p/SAZwGQAZDAYOMhUIBjACADQVADAJ,1.0,bachelors
/p/SAZwGQAZDAYaHjoDHzUfEh8XCQ==,1.0,phd
/p/SAZwGQAZDAcwDg0IHDQdBBk=,1.0,associates
/p/SAZwGQAZDAcwCQA4GzYTFA4JNx0MCAgF,3.0,bachelors
/p/SAZwGQAZDAcwBAsAGgAH,1.0,masters
/p/SAZwGQAZDAcDDDoUKTcaBg4LNx8FOgM=,1.0,phd
/p/SAZwGQAZDAcBMhcIFzIVDw==,5.0,associates
/p/SAZwGQAZDBswAQAXHzQHDgUW,3.0,masters
/p/SAZwGQAZDBsAAToFEzMYAB8MBjAbDAkROgYJBAAcHA==,1.0,bachelors
/p/SAZwGQAZDB0cMg8IGDYfAA==,2.0,phd
/p/SAZwGQAZDjcOAQkCGA==,3.0,masters
/p/SAZwGQAZDjcOAwEVEygrDA8=,1.0,masters
/p/SAZwGQAZDjcNAhcDEzE=,1.0,masters
/p/SAZwGQAZDjcNHwAJGDoGPltVWg==,3.0,masters
/p/SAZwGQAZDjcNGBcAEzEREzQVADAJ,1.0,phd
/p/SAZwGQAZDjcMBQACKW9EUA==,4.0,masters
/p/SAZwGQAZDjcMHwAC,2.0,bachelors
/p/SAZwGQAZDjcMGAcGGA==,2.0,high_school
/p/SAZwGQAZDjcLDAkeKS8cPg8=,3.0,masters
/p/SAZwGQAZDjcLCDoWAzoGFwoMBg==,2.0,masters
/p/SAZwGQAZDjcLCDoUGSoOAA==,4.0,masters
/p/SAZwGQAZDjcLAhAAGj4HPltVWQ==,4.0,masters
/p/SAZwGQAZDjcKAQkOBQ==,5.0,bachelors
/p/SAZwGQAZDjcJCAkDGz4aPltVWQ==,2.0,bachelors
/p/SAZwGQAZDjcJBAsLEyY=,1.0,phd
/p/SAZwGQAZDjcJAQQJFzgVDzRVWF4=,3.0,associates
/p/SAZwGQAZDjcJAQAOBTwcDAoL,5.0,associates
/p/SAZwGQAZDjcJHwwCEjIVDzRVXF8=,4.0,bachelors
/p/SAZwGQAZDjcJHxACHj4a,1.0,masters
/p/SAZwGQAZDjcIHwwTAjoG,5.0,phd
/p/SAZwGQAZDjcIGAsDEy0HDgU=,3.0,masters
/p/SAZwGQAZDjcHMg8AFz4GBQ==,5.0,associates
/p/SAZwGQAZDjcHDAkLKW9GVQ==,1.0,bachelors
/p/SAZwGQAZDjcHDBcVHzETFQQL,5.0,phd
/p/SAZwGQAZDjcHDBEEHgBEUVo=,1.0,associates
/p/SAZwGQAZDjcHCBUFAy0a,3.0,bachelors
/p/SAZwGQAZDjcHAgYPAT4YFQ==,5.0,masters
/p/SAZwGQAZDjcHAhcIATYAGw==,1.0,masters
/p/SAZwGQAZDjcFMgIGFC0dBAcWBwE=,2.0,masters
/p/SAZwGQAZDjcFBQoJBTAa,2.0,bachelors
/p/SAZwGQAZDjcEBQoSBCYrUVtU,1.0,masters
/p/SAZwGQAZDjcDMgcSBDgRDw4XNx8FOgMp,5.0,bachelors
/p/SAZwGQAZDjcDCBMOAis=,1.0,bachelors
/p/SAZwGQAZDjcDAhIDEzMYPhsNNws=,4.0,phd
/p/SAZwGQAZDjcCDgYLFzYa,4.0,bachelors
/p/SAZwGQAZDjcCDg4CGjMVEw==,5.0,bachelors
/p/SAZwGQAZDjcCDg4OGDMVGDQVADAJ,2.0,phd
/p/SAZwGQAZDjcCAhcCGg==,4.0,bachelors
/p/SAZwGQAZDjcCAhcVHywbDw==,5.0,bachelors
/p/SAZwGQAZDjcfCAECBCwRDw==,1.0,bachelors
/p/SAZwGQAZDjcfAgkLFy0QPltVWw==,4.0,bachelors
/p/SAZwGQAZDjcdDAQFEw==,1.0,masters
/p/SAZwGQAZDjcdCAADKW9EVw==,1.0,phd
/p/SAZwGQAZDjccDg0SBSsREzRVWF0=,4.0,bachelors
/p/SAZwGQAZDjccCAQVGjo=,3.0,masters
/p/SAZwGQAZDjccCAkMEy0rEQM6DA==,5.0,phd
/p/SAZwGQAZDjccBQQPFzk=,4.0,phd
/p/SAZwGQAZDjccHQAJFToGPltVWw==,1.0,masters
/p/SAZwGQAZDjccGgQJBTAa,3.0,bachelors
/p/SAZwGQAZDjcbHhAEHjYQADQVADAJ,2.0,masters
/p/SAZwGQAZDjcZDAEIGA==,3.0,phd
/p/SAZwGQAZDjcZCAkLEzwV,2.0,masters
/p/SAZwGQAZDjcZCBcUHjoY,2.0,phd
/p/SAZwGQAZDjcYDAIJEy0rUVtU,2.0,bachelors
/p/SAZwGQAZDjcYDBEUGTE=,2.0,masters
/p/SAZwGQAZDjcYBQwTEwBEUFk=,4.0,high_school
/p/SAZwGQAZDjcYBAkUGTErUV1d,4.0,masters
/p/SAZwGQAZDgcwAAQLEzEdAgo=,2.0,masters
/p/SAZwGQAZDh0cMg0GGjMREw==,3.0,bachelors
/p/SAZwGQAZDh0cMg0NEzMZ,3.0,masters
/p/SAZwGQAZDh0cMgoVAjoYFQ==,1.0,associates
/p/SAZwGQAZDh0cMhIOHTMVDw8AGg==,2.0,masters
/p/SAZwGQAZCQcwCQAJHj4Z,3.0,bachelors
/p/SAZwGQAZCQcwGwAVGDAa,3.0,phd
/p/SAZwGQAZFB0GHjoDEzEaCBg=,1.0,bachelors
/p/SAZwGQAZFgAOAQk4FC0VCAU=,5.0,masters
