person_id,company_id,performance,education_tier,education_level_score,industry,is_founder_of_target,company_founded,label_max_founder_multiple,label
SAZwFgQFOgsOAQECBABEUVo=,SBVwGA4EFTcOAwE4AjYR,1.0,2.0,3.0,Information Technology,True,2011,0.0,0
SAZwGQQHDBscDDoKFToYBxkAGwc=,SBVwGA4EFTcOAwE4AjYR,1.0,3.0,3.0,Information Technology,True,2011,0.0,0
SAZwHgQNAxoKFDoVKSwXCRwEGhsX,SBVwGA4EFTcOAwE4AjYR,1.0,4.0,3.0,Information Technology,True,2011,0.0,0
SAZwAgAHAAYbBAsCKTgbDQQTCQwF,SBVwGQ4FAQkWWFc=,,1.0,4.0,Information Technology,True,2011,0.0,0
SAZwGQATOgEcDg0CGDQb,SBVwGQ4FAQkWWFc=,,2.0,4.0,Information Technology,True,2011,0.0,0
SAZwDQ4KEzcYCAwUBQ==,SBVwGQ4JDAQKHhUGFToH,6.786874395679769,3.0,1.0,Information Technology,True,2011,8.892206761605028,2
SAZwBwAFDw0KGzoVFzscAAAXARwFCwYY,SBVwGQ4JDAQKHhUGGA==,1.2049180327868851,1.0,4.0,Information Technology,True,2011,1.371722950267951,0
SAZwFQwCETcFAhYPHw==,SBVwGQ4JDAQKHhUGGA==,1.2049180327868851,2.0,3.0,Information Technology,True,2011,1.371722950267951,0
SAZwGggHFjcNGAsAEy0=,SBVwGQ4JDAQKHhUGGA==,1.2049180327868851,5.0,4.0,Information Technology,True,2011,1.371722950267951,0
SAZwAAgGChwHFDoTAysADQ46GAcyAQ==,SBVwGQgFAQUKAQE=,2.128125052816902,5.0,3.0,Information Technology,True,2011,4.9911402816466754,1
SAZwFhMOERwwDwQVBDAHPltVWQ==,SBVwGQgFAQUKAQE=,2.128125052816902,4.0,4.0,Information Technology,True,2011,4.9911402816466754,1
SAZwGQ4FDAYLCBc4HDcRBB8E,SBVwGQgFAQUKAQE=,2.128125052816902,4.0,4.0,Information Technology,True,2011,4.9911402816466754,1
SAZwBwAJDBowHQQTEzM=,SBVwGggfBgA=,,5.0,3.0,Information Technology,True,2011,0.0,0
SAZwGQgIDQkKAToJGT0YBA==,SBVwGggfBgA=,,1.0,1.0,Information Technology,True,2011,0.0,0
SAZwBxcOCzcJAgkMEywHDgU=,SBVwGhQPBBEwCgQKEyw=,0.0,2.0,3.0,Information Technology,True,2011,0.0,0
SAZwHg4ZAg0wDxcGADArUVtW,SBVwGhQPBBEwCgQKEyw=,0.0,1.0,4.0,Information Technology,True,2011,0.0,0
SAZwBwQJBBsbBAQJKTMVDwwRBwE=,SBVwHBUfFRswGhIQKSgNDwwJDTAOCgo=,,1.0,4.0,Information Technology,True,2011,0.0,0
SAZwEAAGDA0BMgYGGCsRDQQ=,SBVwHBUfFRswGhIQKSgNDwwJDTAOCgo=,,1.0,3.0,Information Technology,True,2011,0.0,0
SAZwGQAZDjcdCAADKW9EVw==,SBVwHQ8fABoJCBcCDg==,0.0,1.0,5.0,Information Technology,True,2011,0.0,0
SAZwGAQOOgUMAQQSETcYCAU=,SBVwHQI0CAcNBAkCKTMVAw==,0.0,5.0,5.0,Information Technology,True,2011,0.0,0
SAZwBg4FOhgOAQgCBDY=,SBVwHQYFDBwKMhUVHywZ,0.0,3.0,3.0,Information Technology,True,2011,0.0,0
SAZwBxUOFQAKAzoVAywHBAcJN19dVA==,SBVwHQYFDBwKMhUVHywZ,0.0,5.0,4.0,Information Technology,True,2011,0.0,0
SAZwFg4JOgsaGREOGDg=,SBVwHQYFDBwKMhUVHywZ,0.0,1.0,4.0,Information Technology,True,2011,0.0,0
SAZwFg4JOgsaGREOGDgrUVtW,SBVwHQYFDBwKMhUVHywZ,0.0,3.0,4.0,Information Technology,True,2011,0.0,0
SAZwGQgAADcJAgICGg==,SBVwHQYFDBwKMhUVHywZ,0.0,2.0,4.0,Information Technology,True,2011,0.0,0
SAZwEwAHAAYwAAQJGDYaBg==,SBVwHRIIDQcAAToEFzIEFBg=,0.0,1.0,3.0,Information Technology,True,2011,0.0,0
SAZwFRIDABowHhAKEw==,SBVwHRIIDQcAAToEFzIEFBg=,0.0,1.0,4.0,Information Technology,True,2011,0.0,0
SAZwFQ0GBDccDAsDFDoGBg==,SBVwHg4JAhoOGQwIGA==,,1.0,3.0,Information Technology,True,2011,0.0,0
SAZwHwQZFhwGAzoBBDoQEwIOGxwCCw==,SBVwHg4JAhoOGQwIGA==,,4.0,4.0,Information Technology,True,2011,0.0,0
SAZwBAQfABowAQoEHTo=,SBVwHwgCCwwwAAA=,0.0,1.0,3.0,Information Technology,True,2011,0.0,0
SAZwEwQZFwEbMggEETADAAU=,SBVwHxQHBDcMDBAUEyw=,0.0,1.0,3.0,Information Technology,True,2011,0.0,0
SAZwGQAfEQAKGjoKFy0XFBg=,SBVwHxQHBDcMDBAUEyw=,0.0,1.0,3.0,Information Technology,True,2011,0.0,0
SAZwHwAZEQAGBjoEHj4aBRkEBQAYCQ4=,SBVwHxQHBDcMDBAUEyw=,0.0,1.0,4.0,Information Technology,True,2011,0.0,0
SAZwBAgOFxoKMggCBDYX,SBVwAA4eBgAOAwEXGj4N,,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwBxQHDgAOAzoNFywcCA==,SBVwAAATDBwOHRU=,1.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwDhQZBDcECBcDDDoCAA8fDQ==,SBVwAAATDBwOHRU=,1.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwEAAdDAwwAQoKHz4HCR0MBAY=,SBVwAAATDBwOHRU=,1.0,2.0,4.0,Information Technology,True,2012,0.0,0
SAZwEgQHDBgKMgYIBDERCwQ6GAcyAQ==,SBVwAAATDBwOHRU=,1.0,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwEgQHDBgKMgoEHjAVPggKGgEIDwg=,SBVwAAATDBwOHRU=,1.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwFwkZDBsbAhUPEy0rFRkQAgYBCQg=,SBVwAAATDBwOHRU=,1.0,2.0,4.0,Information Technology,True,2012,0.0,0
SAZwGQgFAQEOMgYPAz0dDwIBEgo=,SBVwAAATDBwOHRU=,1.0,3.0,3.0,Information Technology,True,2012,0.0,0
SAZwGggFCjcDAggOGDodEgMTAQME,SBVwAAATDBwOHRU=,1.0,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwBwkKEAYwHwwTFTcdBA==,SBVwAAQOCA==,7.840301832494633,5.0,4.0,Information Technology,True,2012,8.445141540917916,2
SAZwDgAIDQkdFDoPGTMZEB4MGxs=,SBVwAAQOCA==,7.840301832494633,4.0,4.0,Information Technology,True,2012,8.445141540917916,2
SAZwEA4FBAQLMg0GDyw=,SBVwAAQOCA==,7.840301832494633,2.0,4.0,Information Technology,True,2012,8.445141540917916,2
SAZwEAAFOgsOCwMCEw==,SBVwAAQOCA==,7.840301832494633,4.0,3.0,Information Technology,True,2012,8.445141540917916,2
SAZwBhgKCzcMBQQJKW9EUw==,SBVwAAQfDQEcMlc=,2.4085113089005237,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwBwIEERwwDwoLHzE=,SBVwAAQfDQEcMlc=,2.4085113089005237,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwGQ4KEQkVMggIAywVPltVWQ==,SBVwAAQfDQEcMlc=,2.4085113089005237,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwBg4JABobMgQTHTYaEgQLN19dVA==,SBVwAQ8CVw==,1.0,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwBg4JOgkbBgwJBTAaPltVWQ==,SBVwAQ8CVw==,1.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwBwgGCgYwBwQEGT0H,SBVwAQ8CVw==,1.0,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwEQUcBBoLMg0CGDsRExgKBg==,SBVwAQ8CVw==,1.0,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwGQAfETcfGAsDGz4aDw==,SBVwAgMOCwsH,,4.0,3.0,Information Technology,True,2012,0.0,0
SAZwHg4FBBwHDAs4Ez0REwcc,SBVwAgMOCwsH,,5.0,2.0,Information Technology,True,2012,0.0,0
SAZwBwAFDwkWMhAXBj4Y,SBVwAgQHCgsDAhAD,7.618368448724064,5.0,3.0,Information Technology,True,2012,7.836959902846979,2
SAZwBxUOEw0wGgoI,SBVwAgQHCgsDAhAD,7.618368448724064,2.0,1.0,Information Technology,True,2012,7.836959902846979,2
SAZwFQsCETcCDBweFw==,SBVwAgQHCgsDAhAD,7.618368448724064,3.0,3.0,Information Technology,True,2012,7.836959902846979,2
SAZwAAgGOgUOBQkKFzE=,SBVwAggPDAoDCA==,4.050804505530317,1.0,3.0,Information Technology,True,2012,5.455327732899197,1
SAZwGQgIDQkKAToPDzIVDw==,SBVwAggPDAoDCA==,4.050804505530317,3.0,5.0,Information Technology,True,2012,5.455327732899197,1
SAZwBgAGDDcNBBEGBA==,SBVwAggPFwcMBgAT,,3.0,4.0,Information Technology,True,2012,0.0,0
SAZwEAAMOgMGGRELFyoH,SBVwAggdOgQODxY=,3.363418643542798,2.0,3.0,Information Technology,True,2012,3.5339106413067936,1
SAZwFQUKCDcMBQAeEy0=,SBVwAggdOgQODxY=,3.363418643542798,3.0,4.0,Information Technology,True,2012,3.5339106413067936,1
SAZwFwkZDBswDxcOETcVDA==,SBVwAggdOgQODxY=,3.363418643542798,5.0,3.0,Information Technology,True,2012,3.5339106413067936,1
SAZwFRMFCgQLMhEGEDkREwUAGg==,SBVwAxkNEBsGAgs=,0.0,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwFwAZCgQGAwA4EDAGEh8AGg==,SBVwAxkNEBsGAgs=,0.0,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwGBQAADcYHwoFGjoDEgAM,SBVwBA4HBBo=,0.3079178885630498,3.0,4.0,Information Technology,True,2012,0.2924361560265039,0
SAZwHgQNAzcMAgkC,SBVwBA4HBBo=,0.3079178885630498,5.0,1.0,Information Technology,True,2012,0.2924361560265039,0
SAZwAA4GABowGwAVGTEV,SBVwBAAFFgEKGwA=,0.0,5.0,3.0,Information Technology,True,2012,0.0,0
SAZwBAgFAjcYDAsAKW9EUw==,SBVwBAAFFgEKGwA=,0.0,3.0,5.0,Information Technology,True,2012,0.0,0
SAZwBwQfDR0wHwQKFzE=,SBVwBAAFFgEKGwA=,0.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwEwAHABAwFAAJ,SBVwBAAFFgEKGwA=,0.0,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwFwkeBgMwDgQUEzMYAA==,SBVwBAAZBAwGAwA=,,4.0,4.0,Information Technology,True,2012,0.0,0
SAZwHgAAADcJDBcKFzQdEjQMAQY=,SBVwBAAZBAwGAwA=,,4.0,3.0,Information Technology,True,2012,0.0,0
SAZwBwAMDDccBQoVBDoG,SBVwBAQKDjdb,2.3067734569919596,2.0,4.0,Information Technology,True,2012,2.229644764214755,1
SAZwDAAdDA0dMgkIAzYH,SBVwBAQKDjdb,2.3067734569919596,1.0,4.0,Information Technology,True,2012,2.229644764214755,1
SAZwEwQZBAQLMgIIGjsHFQ4MBg==,SBVwBAQKDjdb,2.3067734569919596,1.0,3.0,Information Technology,True,2012,2.229644764214755,1
SAZwHRUKCAkdMgkCBSodEhgA,SBVwBAQKDjdb,2.3067734569919596,3.0,4.0,Information Technology,True,2012,2.229644764214755,1
SAZwGQgZChsDDBM4HjYWDQ4X,SBVwBAQMBBswGg0OAjo=,,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwBA4EDwkBMg4SGz4G,SBVwBAQZCwEXCQQTFw==,5.166324778412686,1.0,3.0,Information Technology,True,2012,0.4128391983285083,0
SAZwBwAfHAkCMhMGETcVDwI=,SBVwBAQZCwEXCQQTFw==,5.166324778412686,2.0,5.0,Information Technology,True,2012,0.4128391983285083,0
SAZwAggPHAkwDg0IHTQVDQILDw4A,SBVwBAgMCRw=,,2.0,3.0,Information Technology,True,2012,0.0,0
SAZwFwAYABEwGgQLGj4XBA==,SBVwBAgMCRw=,,1.0,2.0,Information Technology,True,2012,0.0,0
SAZwAAQZFxEwAAAGFTcVDA==,SBVwBBMEFhgKDhEQHywR,0.0,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwAggFBg0wGQ0IGy8HDgU=,SBVwBBMEFhgKDhEQHywR,0.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwBg4JDAYwAQwGGQ==,SBVwBBMEFhgKDhEQHywR,0.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwEwQEAw4dCBw4GzYXCQ4LDR0=,SBVwBBMEFhgKDhEQHywR,0.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwHg4OCTcMAQQe,SBVwBBMEFhgKDhEQHywR,0.0,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwHggKDg0wAQwS,SBVwBBMEFhgKDhEQHywR,0.0,3.0,3.0,Information Technology,True,2012,0.0,0
SAZwERMCDjcbAhcCGD0REww=,SBVwBgAbETcJAA==,0.0,4.0,5.0,Information Technology,True,2012,0.0,0
SAZwHgAGDA0wHQwTAiw=,SBVwBgAbETcJAA==,0.0,1.0,1.0,Information Technology,True,2012,0.0,0
SAZwFwkZDBswBQQVAg==,SBVwBgQcBBoLMhYSGzIdFQ==,,4.0,1.0,Information Technology,True,2012,0.0,0
SAZwHg4DCzcKHhUCDw==,SBVwBgQcBBoLMhYSGzIdFQ==,,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwBhQYFg0DAToLHzErUVtU,SBVwBgQfAAsHAwwEFw==,0.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwGQAZBgcwBAQJGDAaBA==,SBVwBgQfAAsHAwwEFw==,0.0,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwHAQZEw0wBRAKFDoGFQ==,SBVwBgQfAAsHAwwEFw==,0.0,5.0,4.0,Information Technology,True,2012,0.0,0
SAZwBwQJBBsbBDoJKToXCQ4TDR0fOgY=,SBVwBgkCCwcNBBcD,0.9585248299659932,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwEgQHDBgKMg0CAywHBBk6GAcyAQ==,SBVwBgkCCwcNBBcD,0.9585248299659932,2.0,5.0,Information Technology,True,2012,0.0,0
SAZwFwkZDBswHwoAEy0HPltVXg==,SBVwBgkCCwcNBBcD,0.9585248299659932,3.0,5.0,Information Technology,True,2012,0.0,0
SAZwBAQfABowCQQJGDoG,SBVwBwQFAQAWDxcOEg==,10.0,3.0,3.0,Information Technology,True,2012,13.116976653550642,2
SAZwGw0CEw0dMgcCBDERAgAAGg==,SBVwBwQFAQAWDxcOEg==,10.0,4.0,5.0,Information Technology,True,2012,13.116976653550642,2
SAZwBwgGCgYwDxcIFzsWBAUR,SBVwBwQIEBoKMgAKBisNPhsXBx8IFxMP,3.0907941088650257,2.0,5.0,Information Technology,True,2012,3.424784063911401,1
SAZwBz4JBBsbBAAJKSscCAkAGggI,SBVwBwkEFRwGAAwUEw==,1.7339863392353905,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwGAAeFw0BGToWAz4AEw4DCQgIFg==,SBVwBwkEFRwGAAwUEw==,1.7339863392353905,3.0,4.0,Information Technology,True,2012,0.0,0
SAZwDgAIDTcYCAYPBTMREw==,SBVwBwoCCQQV,2.886775153778978,4.0,4.0,Information Technology,True,2012,39.764940952844974,3
SAZwEAAdDAwwAAoMKW9EUA==,SBVwBwoCCQQV,2.886775153778978,3.0,1.0,Information Technology,True,2012,39.764940952844974,3
SAZwFQ8PFw0YMhUGBD4QCBgA,SBVwBwoCCQQV,2.886775153778978,2.0,4.0,Information Technology,True,2012,39.764940952844974,3
SAZwBAAeCTcNGBcAEy0=,SBVwBwoSFgsdHRc=,1.0,1.0,4.0,Information Technology,True,2012,0.0,0
SAZwHgAICgowHwAOEDk=,SBVwBwoSFgsdHRc=,1.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwBwAFDwEbMgQTAT4Y,SBVwBxAeBB8EDA==,1.1972765674518102,3.0,3.0,Information Technology,True,2012,0.2044134953904527,0
SAZwGAQEOgAOHxcOBTAa,SBVwBxAeBB8EDA==,1.1972765674518102,1.0,4.0,Information Technology,True,2012,0.2044134953904527,0
SAZwAAgFBDcBCBIXGS0A,SBVwBxQGCjcGAxYOETcAPgcRDA==,,4.0,3.0,Information Technology,True,2012,0.0,0
SAZwFw4HDAYwGg0OAjorUVtU,SBVwBxQGCjcGAxYOETcAPgcRDA==,,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwGQAZDjcJAQQJFzgVDzRVWF4=,SBVwBxUSCQ0JBAsEHg==,,3.0,2.0,Information Technology,True,2012,0.0,0
SAZwBwQZAgEAMg0CBDEVDw8AEg==,SBVwDAQYCgQGAwsIAD4ACAQL,1.9630517924619393,4.0,4.0,Information Technology,True,2012,0.0,0
SAZwHg4YADcBAgISEzYGAA==,SBVwDAQYCgQGAwsIAD4ACAQL,1.9630517924619393,3.0,3.0,Information Technology,True,2012,0.0,0
SAZwERMCBjcEGA0LGz4aDw==,SBVwDgQFBwkBFQ==,2.0593881848699445,1.0,4.0,Information Technology,True,2012,1.549784101098047,0
SAZwGQgAADccCAsCFTcVDQ==,SBVwDgQFBwkBFQ==,2.0593881848699445,5.0,4.0,Information Technology,True,2012,1.549784101098047,0
SAZwBwAGEA0DMgALGjYH,SBVwEBMCEw0dGBU=,,5.0,4.0,Information Technology,True,2012,0.0,0
SAZwBhQNCjcLCDoLFwAGDhgE,SBVwEQUOCw0c,1.0,2.0,3.0,Information Technology,True,2012,0.0,0
SAZwBhQNCjcLCDoLFwAGDhgENxwMBwgYOgA=,SBVwEQUOCw0c,1.0,3.0,3.0,Information Technology,True,2012,0.0,0
SAZwAgAYDgcwHQQRGjAHCgI=,SBVwERIOCxsA,,1.0,1.0,Information Technology,True,2012,0.0,0
SAZwFggHDwkBDDoFFy0BCggNAQobBA==,SBVwERIOCxsA,,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwHQYEFzccGQQKFysbFxgOAQ==,SBVwERIOCxsA,,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwDgQAADcJHwQJFTA=,SBVwEg0KEQEdAgs4BTwcDgQJ,1.5465340207975642,1.0,5.0,Information Technology,True,2012,1.6499545510489542,0
SAZwFQAZCgYwCwQdAzMVCg==,SBVwEg0KEQEdAgs4BTwcDgQJ,1.5465340207975642,4.0,5.0,Information Technology,True,2012,1.6499545510489542,0
SAZwFQUKCDcKAwcGBA==,SBVwEg0KEQEdAgs4BTwcDgQJ,1.5465340207975642,2.0,3.0,Information Technology,True,2012,1.6499545510489542,0
SAZwFRcCOg4DAggFFyoZ,SBVwEg0KEQEdAgs4BTwcDgQJ,1.5465340207975642,3.0,5.0,Information Technology,True,2012,1.6499545510489542,0
SAZwHgs0CQ0KMlVXQg==,SBVwEg0KEQEdAgs4BTwcDgQJ,1.5465340207975642,5.0,3.0,Information Technology,True,2012,1.6499545510489542,0
SAZwHwQdDAYwFBAJ,SBVwEg0KEQEdAgs4BTwcDgQJ,1.5465340207975642,1.0,3.0,Information Technology,True,2012,1.6499545510489542,0
SAZwBg4MABowCgAQGTMW,SBVwEgACFwUAAwAe,1.0,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwEA4GDAYGDjoAHzgaAAg=,SBVwEggdAAkMCBY=,0.0,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwGgAZDAUOAzoPFzgcCAwNAQ==,SBVwEggdAAkMCBY=,0.0,5.0,3.0,Information Technology,True,2012,0.0,0
SAZwDQ4YDQEBAhcOKTkBCh4WAAYABA==,SBVwExQFChsW,,2.0,3.0,Information Technology,True,2012,4.786652237878093,1
SAZwHgg0EQEOAzoPGTETPhgM,SBVwExQFChsW,,1.0,5.0,Information Technology,True,2012,4.786652237878093,1
SAZwAggFCxEwAQwJETcVDA==,SBVwExgNEQ==,6.201721728187901,2.0,3.0,Information Technology,True,2012,5.726262288210054,1
SAZwFws0CAkMCQoJFzMQ,SBVwExgNEQ==,6.201721728187901,4.0,1.0,Information Technology,True,2012,5.726262288210054,1
SAZwGQAZDjcDCBMOAis=,SBVwExgNEQ==,6.201721728187901,1.0,3.0,Information Technology,True,2012,5.726262288210054,1
SAZwARIGBAYwBg0GGA==,SBVwFQ0MCgUGMgkTEg==,6.568797151819368,2.0,3.0,Information Technology,True,2012,0.0109547689611015,0
SAZwBg4JABobMg0IAToH,SBVwFQ0MCgUGMgkTEg==,6.568797151819368,1.0,3.0,Information Technology,True,2012,0.0109547689611015,0
SAZwBxUeBBobMhEGDzMbEzRVWF4=,SBVwFQ0MCgUGMgkTEg==,6.568797151819368,3.0,4.0,Information Technology,True,2012,0.0109547689611015,0
SAZwGQgIDQkKAToUFTcZCA8R,SBVwFQ0MCgUGMgkTEg==,6.568797151819368,5.0,5.0,Information Technology,True,2012,0.0109547689611015,0
SAZwFQ0OHTcdDAgXEzMY,SBVwFQcNDBoC,6.543571651627652,4.0,4.0,Information Technology,True,2012,86.35320090181587,4
SAZwGQATOgQKGwYPHzE=,SBVwFQcNDBoC,6.543571651627652,3.0,4.0,Information Technology,True,2012,86.35320090181587,4
SAZwGgAfDQkBMgICAisdDwwW,SBVwFQcNDBoC,6.543571651627652,5.0,3.0,Information Technology,True,2012,86.35320090181587,4
SAZwHgQNAxoKFDoMFzsdFRE=,SBVwFQcNDBoC,6.543571651627652,5.0,5.0,Information Technology,True,2012,86.35320090181587,4
SAZwBxEOCxsKHzoUHT4ABBg=,SBVwFQwbCQEbGAEC,10.0,3.0,2.0,Information Technology,True,2012,69.42630565544646,4
SAZwFxQZEQEcMgkOAw==,SBVwFQwbCQEbGAEC,10.0,5.0,1.0,Information Technology,True,2012,69.42630565544646,4
SAZwHgQNAxoKFDoQFzET,SBVwFQwbCQEbGAEC,10.0,2.0,5.0,Information Technology,True,2012,69.42630565544646,4
SAZwBg4JABobMggGDDoGPgEB,SBVwFRECChsWHhECGyw=,0.0,2.0,5.0,Information Technology,True,2012,0.0,0
SAZwBwAYBgAOMhYOGzAa,SBVwFRECChsWHhECGyw=,0.0,5.0,3.0,Information Technology,True,2012,0.0,0
SAZwFQ0OHQkBCQAVKSYVCgQTBAob,SBVwFg0KBxoAAgg=,,1.0,3.0,Information Technology,True,2012,0.0,0
SAZwFQ0OHQkBCQAVKTQGDh8KHjAdDTgS,SBVwFg0KBxoAAgg=,,2.0,3.0,Information Technology,True,2012,0.0,0
SAZwEAgKCw0wChcCEzER,SBVwFgQJChg=,10.0,1.0,4.0,Information Technology,True,2012,28.268404590629437,3
SAZwGQAfETcIBAsdAjAa,SBVwFgQJChg=,10.0,3.0,4.0,Information Technology,True,2012,28.268404590629437,3
SAZwGQgIDQkKAToJEzMHDgU6WF9e,SBVwFgQJChg=,10.0,4.0,3.0,Information Technology,True,2012,28.268404590629437,3
SAZwBAAJCQcwHgQJKSwRBh4LDAAyBgYELR0NBwo3HwU6Aw==,SBVwFggCBgcLCDpV,0.0,5.0,4.0,Information Technology,True,2012,0.0,0
SAZwGQAFEA0DMgQVBCoSAB8=,SBVwFggCBgcLCDpV,0.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwGQgMEA0DMg0CBDEVDw8KN19dVA==,SBVwFggCBgcLCDpV,0.0,1.0,5.0,Information Technology,True,2012,0.0,0
SAZwHg4YADcDGDoUKTsrABE=,SBVwFggCBgcLCDpV,0.0,3.0,4.0,Information Technology,True,2012,0.0,0
SAZwEA4ZDAkBMgMCBDMVFB8K,SBVwFhMCEQ0HGAc=,0.0,2.0,3.0,Information Technology,True,2012,0.0,0
SAZwFQ0OHTcHCAsVDw==,SBVwFhMCEQ0HGAc=,0.0,5.0,1.0,Information Technology,True,2012,0.0,0
SAZwHwAFDBsHBjoXFy0VEgMEGg==,SBVwFw4CCw==,1.0415982252998086,2.0,2.0,Information Technology,True,2012,0.0856114382499425,0
SAZwHwAZEQAGBjoFFzMVChkMGwcDBAk=,SBVwFw4CCw==,1.0415982252998086,1.0,4.0,Information Technology,True,2012,0.0856114382499425,0
SAZwEhMOATcKBRcUFzI=,SBVwFw4CCwoOHgA=,10.0,1.0,3.0,Information Technology,True,2012,790.3350809343646,6
SAZwFhMCBAYwDBcKBSsGDgUCN19dVA==,SBVwFw4CCwoOHgA=,10.0,5.0,2.0,Information Technology,True,2012,790.3350809343646,6
SAZwBAQPFwcwAAQVByoREg==,SBVwFw4FERoOBAk4BSYHFQ4IGw==,6.559821095788297,1.0,5.0,Information Technology,True,2012,7.140350631439677,2
SAZwFQ8AEBowHgwJETMV,SBVwFw4FERoOBAk4BSYHFQ4IGw==,6.559821095788297,1.0,3.0,Information Technology,True,2012,7.140350631439677,2
SAZwFQsKHDcHDAgXFy8BEw==,SBVwFw4FERoOBAk4BSYHFQ4IGw==,6.559821095788297,1.0,3.0,Information Technology,True,2012,7.140350631439677,2
SAZwFRIDDBsHMhcGGDUVDw==,SBVwFw4FERoOBAk4BSYHFQ4IGw==,6.559821095788297,4.0,5.0,Information Technology,True,2012,7.140350631439677,2
SAZwHAAZFgAOCToJFzQdDQ==,SBVwFw4FERoOBAk4BSYHFQ4IGw==,6.559821095788297,4.0,4.0,Information Technology,True,2012,7.140350631439677,2
SAZwHgQFCwEJCBc4GjYa,SBVwFw4FERoOBAk4BSYHFQ4IGw==,6.559821095788297,5.0,3.0,Information Technology,True,2012,7.140350631439677,2
SAZwAAkEFwoKAzoMEzMYBBk=,SBVwFw4YDAoAAw==,,2.0,4.0,Information Technology,True,2012,0.0,0
SAZwHgAGABswDwAUHj4GAA==,SBVwFxMEEgwbBAkT,10.0,3.0,5.0,Information Technology,True,2012,3.6624979494614194,1
SAZwHwAZCgQWAzoFFycABBk=,SBVwFxMEEgwbBAkT,10.0,1.0,5.0,Information Technology,True,2012,3.6624979494614194,1
SAZwHwkKCQ0LMg0SBSwRCAU=,SBVwFxMEEgwbBAkT,10.0,2.0,3.0,Information Technology,True,2012,3.6624979494614194,1
SAZwBhgKCzcfCBcKEzc=,SBVwFxgHBAYMCA==,10.0,5.0,4.0,Information Technology,True,2012,13.748576248702772,2
SAZwBxUeBBobMggEFTMBEw46WF9c,SBVwFxgHBAYMCA==,10.0,2.0,3.0,Information Technology,True,2012,13.748576248702772,2
SAZwHwQCEQAwHQQLAzIWDjQPDA==,SBVwFxgHBAYMCA==,10.0,3.0,4.0,Information Technology,True,2012,13.748576248702772,2
SAZwBxUOFQAKAzoSBiwADgUA,SBVwGA4EFQUK,3.957862067507547,1.0,4.0,Information Technology,True,2012,14.710454138983506,2
SAZwGQAZBgcwGwQJKTsRPgkAGggF,SBVwGA4EFQUK,3.957862067507547,3.0,5.0,Information Technology,True,2012,14.710454138983506,2
SAZwAA4FHDcJDBAUAjYaCA==,SBVwGAgMDRwCBAsCBAAHGBgRDQIe,0.7549096158958666,4.0,3.0,Information Technology,True,2012,0.7451548383725297,0
SAZwBwAHBAUwHBAVEzYHCQI=,SBVwGAgMDRwCBAsCBAAHGBgRDQIe,0.7549096158958666,2.0,3.0,Information Technology,True,2012,0.7451548383725297,0
SAZwFRcOFxEwBgQDHywbDw==,SBVwGAgMDRwCBAsCBAAHGBgRDQIe,0.7549096158958666,2.0,5.0,Information Technology,True,2012,0.7451548383725297,0
SAZwBAkCCTcMHwoUFCY=,SBVwGAgNEQcJCzoOGQ==,1.0,3.0,3.0,Information Technology,True,2012,10.808713770951012,2
SAZwFwkZDBswDgoRHzwH,SBVwGAgNEQcJCzoOGQ==,1.0,5.0,3.0,Information Technology,True,2012,10.808713770951012,2
SAZwGQAZDjcKAQkOBQ==,SBVwGAgNEQcJCzoOGQ==,1.0,5.0,3.0,Information Technology,True,2012,10.808713770951012,2
